T,T_plus,delta,incumbents,method,n_inc,kendall,spearman,max_rank_move,frac_move_gt5,max_abs_dtheta_anch,mean_abs_dtheta_anch,p95_abs_dtheta_anch,max_abs_dtheta_med,mean_abs_dtheta_med,p95_abs_dtheta_med
2023-12-31,2024-01-31,1,votes>=1000,lattice_u0.8,52,0.9713423831070891,0.9967557414838213,5.0,0.0,0.07185482476972327,0.01111295168030024,0.03907283384950286,0.07468939299831678,0.01035328313655251,0.03623826562090934
2023-12-31,2024-01-31,1,all,bt,52,0.9683257918552035,0.9964996158114914,5.0,0.0,0.07552646036143795,0.010538183909052116,0.03885457853476547,0.07657220830850298,0.010337881171315157,0.037808830587700445
2023-12-31,2024-01-31,1,all,lattice_u0.1,52,0.9713423831070891,0.9973533680525911,4.0,0.0,0.07394501794321706,0.010705455060003874,0.0393582160361156,0.07563135724208969,0.010296348148205538,0.03767187673724297
2023-12-31,2024-01-31,1,all,lattice_u0.5855,52,0.9713423831070891,0.9970118671561512,5.0,0.0,0.0739978606250552,0.010585929439359203,0.03853840089758097,0.07573587761181977,0.010186121225892682,0.0368003839108164
2023-12-31,2024-01-31,1,all,lattice_u0.8,52,0.9713423831070891,0.9967557414838213,5.0,0.0,0.07185482476972327,0.01111295168030024,0.03907283384950286,0.07468939299831678,0.01035328313655251,0.03623826562090934
2023-12-31,2024-03-31,3,votes>=1000,bt,52,0.9638009049773756,0.9952189874498419,6.0,0.019230769230769232,0.087944120509726,0.014626321332790165,0.04937930371338295,0.0871169172398718,0.014451870969329095,0.04929658338639752
2023-12-31,2024-03-31,3,votes>=1000,lattice_u0.1,52,0.9683257918552035,0.9961581149150516,5.0,0.0,0.08603658483359677,0.014130358071435933,0.04910588568393732,0.08602530892799931,0.014130157276981366,0.04910475809337757
2023-12-31,2024-03-31,3,votes>=1000,lattice_u0.5855,52,0.9683257918552035,0.9961581149150516,5.0,0.0,0.08619854019076056,0.01420319015793298,0.04923958271682758,0.08568767357548912,0.014173293247303115,0.049188496055300436
2023-12-31,2024-03-31,3,votes>=1000,lattice_u0.8,52,0.962292609351433,0.9952189874498419,5.0,0.0,0.08393438808659126,0.01453313430562337,0.04936150890509227,0.08510302303256201,0.01438669123264022,0.04947837239968936
2023-12-31,2024-03-31,3,all,bt,52,0.9638009049773756,0.9952189874498419,6.0,0.019230769230769232,0.087944120509726,0.014626321332790165,0.04937930371338295,0.0871169172398718,0.014451870969329095,0.04929658338639752
2023-12-31,2024-03-31,3,all,lattice_u0.1,52,0.9683257918552035,0.9961581149150516,5.0,0.0,0.08603658483359677,0.014130358071435933,0.04910588568393732,0.08602530892799931,0.014130157276981366,0.04910475809337757
2023-12-31,2024-03-31,3,all,lattice_u0.5855,52,0.9683257918552035,0.9961581149150516,5.0,0.0,0.08619854019076056,0.01420319015793298,0.04923958271682758,0.08568767357548912,0.014173293247303115,0.049188496055300436
2023-12-31,2024-03-31,3,all,lattice_u0.8,52,0.962292609351433,0.9952189874498419,5.0,0.0,0.08393438808659126,0.01453313430562337,0.04936150890509227,0.08510302303256201,0.01438669123264022,0.04947837239968936
2024-01-31,2024-02-29,1,votes>=1000,bt,58,0.9879007864488806,0.9987695715032763,4.0,0.0,0.1178977379509415,0.017720455313450637,0.03417668995705964,0.10556240639181713,0.008835171943777993,0.022182467333268754
2024-01-31,2024-02-29,1,votes>=1000,lattice_u0.1,58,0.9891107078039926,0.9990156572026209,4.0,0.0,0.11585573369419577,0.0178070798959289,0.03426963318369377,0.10316110351852015,0.008673891283969948,0.022098255437308666
2024-01-31,2024-02-29,1,votes>=1000,lattice_u0.5855,58,0.9879007864488806,0.9989541357777847,4.0,0.0,0.11551454171900832,0.017951441797099583,0.034168678366399724,0.10249948287717192,0.008622993748618057,0.021759904225588347
2024-01-31,2024-02-29,1,votes>=1000,lattice_u0.8,58,0.9866908650937687,0.9987695715032763,4.0,0.0,0.11289961493213091,0.017615899187157627,0.034781183560588604,0.10020653394494339,0.008610319440143229,0.022088102573401085
2024-01-31,2024-02-29,1,all,bt,58,0.9879007864488806,0.9987695715032763,4.0,0.0,0.1178977379509415,0.017720455313450637,0.03417668995705964,0.10556240639181713,0.008835171943777993,0.022182467333268754
2024-01-31,2024-02-29,1,all,lattice_u0.1,58,0.9891107078039926,0.9990156572026209,4.0,0.0,0.11585573369419577,0.0178070798959289,0.03426963318369377,0.10316110351852015,0.008673891283969948,0.022098255437308666
2024-01-31,2024-02-29,1,all,lattice_u0.5855,58,0.9879007864488806,0.9989541357777847,4.0,0.0,0.11551454171900832,0.017951441797099583,0.034168678366399724,0.10249948287717192,0.008622993748618057,0.021759904225588347
2024-01-31,2024-02-29,1,all,lattice_u0.8,58,0.9866908650937687,0.9987695715032763,4.0,0.0,0.11289961493213091,0.017615899187157627,0.034781183560588604,0.10020653394494339,0.008610319440143229,0.022088102573401085
2024-01-31,2024-04-30,3,votes>=1000,bt,58,0.9770114942528734,0.9980928358300779,3.0,0.0,0.11443246102525606,0.014842804862801616,0.050776827365798555,0.11652706438169774,0.014755190853943783,0.04868222400935687
2024-01-31,2024-04-30,3,votes>=1000,lattice_u0.1,58,0.9806412583182091,0.998461964379095,3.0,0.0,0.11172518417580507,0.014461666318232097,0.05102832618982852,0.11334505728887417,0.0143937356434906,0.049408453076759416
2024-01-31,2024-04-30,3,votes>=1000,lattice_u0.5855,58,0.9782214156079853,0.9983389215294227,3.0,0.0,0.11015830839113955,0.014212197004519322,0.051149059431886836,0.11203181699946202,0.014164847353832442,0.049275550823564364
2024-01-31,2024-04-30,3,votes>=1000,lattice_u0.8,58,0.9794313369630973,0.9982158786797504,3.0,0.0,0.10745846988292901,0.014473385133450244,0.05234768552555451,0.11003980833925897,0.014377017988563367,0.049766347069224545
